Fiscal Season,SeasonDesc,Fiscal Year,Fiscal Week,Day,Dayofweek,Class,ClassDesc,Location,Locdesc,SalesU,SalesD
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,647,SS TEES,2061,TIMES SQUARE,3,125
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,650,111 BODYSUITS,2061,TIMES SQUARE,3,109
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,663,FASHION SUITING,2061,TIMES SQUARE,0,0
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,666,LS TEES,2061,TIMES SQUARE,3,67
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,668,BODYSUITS,2061,TIMES SQUARE,0,16
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,674,CORE SUITING,2061,TIMES SQUARE,1,34
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,677,DRESSY SEPARATES,2061,TIMES SQUARE,7,457
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,690,SHORTS,2061,TIMES SQUARE,1,35
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,695,CASUAL SEPARATES,2061,TIMES SQUARE,5,437
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,697,LEGGING,2061,TIMES SQUARE,44,"1,795"
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,700,BARELY BOOT,2061,TIMES SQUARE,1,48
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,710,ANKLES,2061,TIMES SQUARE,1,55
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,715,FLARE,2061,TIMES SQUARE,1,62
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,719,LEGGING,2061,TIMES SQUARE,8,404
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,724,BARELY BOOT,2061,TIMES SQUARE,2,58
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,739,LONG,2061,TIMES SQUARE,2,96
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,743,WIDE LEG,2061,TIMES SQUARE,2,120
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,744,FLARE,2061,TIMES SQUARE,1,70
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,745,ANKLES,2061,TIMES SQUARE,8,412
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,746,LEGGING,2061,TIMES SQUARE,4,144
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,747,SKINNY,2061,TIMES SQUARE,2,106
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,748,STRAIGHT,2061,TIMES SQUARE,0,10
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,765,PARTY/GOING OUT,2061,TIMES SQUARE,6,261
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,766,WEAR TO WORK,2061,TIMES SQUARE,10,409
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,773,DAY/OCCASION,2061,TIMES SQUARE,11,413
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,780,WEAR TO WORK,2061,TIMES SQUARE,1,70
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,782,DAY/OCCASION,2061,TIMES SQUARE,6,384
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,785,DAY/CASUAL,2061,TIMES SQUARE,15,800
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,787,SWEATER DRESSES,2061,TIMES SQUARE,2,80
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,790,EVENING OCCASION,2061,TIMES SQUARE,2,248
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,792,PARTY/GOING OUT,2061,TIMES SQUARE,20,"1,197"
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,807,TANKS,2061,TIMES SQUARE,4,63
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,826,PULLOVERS,2061,TIMES SQUARE,27,770
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,836,SWEATER COATS,2061,TIMES SQUARE,1,75
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,837,TUNICS,2061,TIMES SQUARE,10,431
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,841,COVER-UPS,2061,TIMES SQUARE,8,378
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,862,SS BLOUSES,2061,TIMES SQUARE,30,866
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,863,BARE,2061,TIMES SQUARE,13,401
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,865,LS BLOUSES,2061,TIMES SQUARE,16,507
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,880,LEATHER/FAUX LEATHER,2061,TIMES SQUARE,1,118
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,892,NYLON,2061,TIMES SQUARE,3,400
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,894,WOOL,2061,TIMES SQUARE,-1,-178
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,908,CROPS,2061,TIMES SQUARE,6,325
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,924,CROPS,2061,TIMES SQUARE,1,22
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,959,CARDIGANS,2061,TIMES SQUARE,2,89
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,961,LS TEES,2061,TIMES SQUARE,16,426
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,970,LS SHIRTS,2061,TIMES SQUARE,29,"1,070"
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,972,LS SHIRTS,2061,TIMES SQUARE,2,144
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,976,BARE,2061,TIMES SQUARE,1,47
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,978,LS BLOUSES,2061,TIMES SQUARE,3,110
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,989,COLOR,2061,TIMES SQUARE,2,20
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,990,PROMO,2061,TIMES SQUARE,1,0
20162,Fall 2016,2016,9/17/2016,9/14/2016,Wednesday,991,WOMENS FRAGRANCE,2061,TIMES SQUARE,2,45
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,10,SUNGLASSES,2061,TIMES SQUARE,6,135
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,18,HATS,2061,TIMES SQUARE,2,54
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,26,NECKLACES,2061,TIMES SQUARE,35,577
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,27,SUNGLASSES,2061,TIMES SQUARE,9,194
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,28,LS SOLID CASUAL SHIRTS,2061,TIMES SQUARE,2,55
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,30,LS SOLID DRESS SHIRTS,2061,TIMES SQUARE,31,"1,263"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,31,HEELS,2061,TIMES SQUARE,8,380
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,41,BOOTS,2061,TIMES SQUARE,11,429
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,50,BRACELETS,2061,TIMES SQUARE,6,61
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,76,EARRINGS,2061,TIMES SQUARE,17,270
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,84,RINGS,2061,TIMES SQUARE,7,144
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,89,LARGE,2061,TIMES SQUARE,5,197
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,92,FLATS,2061,TIMES SQUARE,8,205
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,95,MEDIUM,2061,TIMES SQUARE,5,153
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,99,SMALL,2061,TIMES SQUARE,8,98
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,102,BELTS,2061,TIMES SQUARE,5,116
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,103,SCARVES,2061,TIMES SQUARE,6,130
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,105,COLDWEAR,2061,TIMES SQUARE,3,80
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,116,FASHION ACCESSORIES,2061,TIMES SQUARE,2,24
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,117,SOCKS,2061,TIMES SQUARE,11,88
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,118,HATS,2061,TIMES SQUARE,1,15
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,119,TIGHTS,2061,TIMES SQUARE,3,50
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,169,SS PATTERN SHIRTS,2061,TIMES SQUARE,1,60
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,170,SS SOLID SHIRTS,2061,TIMES SQUARE,1,25
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,176,LS PATTERN CASUAL SHIRTS,2061,TIMES SQUARE,18,540
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,177,CREW NECKS,2061,TIMES SQUARE,2,75
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,178,MOCK NECKS,2061,TIMES SQUARE,2,60
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,180,CARDIGANS,2061,TIMES SQUARE,4,318
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,211,CROPS,2061,TIMES SQUARE,1,60
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,275,CLASSIC,2061,TIMES SQUARE,2,115
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,281,SS TEES,2061,TIMES SQUARE,3,74
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,284,SLIM,2061,TIMES SQUARE,10,730
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,300,KNIT,2061,TIMES SQUARE,1,51
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,301,WOVEN,2061,TIMES SQUARE,-1,-12
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,304,TREND,2061,TIMES SQUARE,3,160
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,307,SLIM,2061,TIMES SQUARE,-3,-148
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,308,CHINO,2061,TIMES SQUARE,11,624
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,325,WOOL BLEND PANTS,2061,TIMES SQUARE,3,206
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,332,SKINNY,2061,TIMES SQUARE,1,102
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,335,OTHER,2061,TIMES SQUARE,2,90
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,353,FLAT FRONT,2061,TIMES SQUARE,1,50
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,375,TANKS,2061,TIMES SQUARE,7,119
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,398,NOVELTY NECKS,2061,TIMES SQUARE,4,284
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,403,CLASSIC,2061,TIMES SQUARE,4,210
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,410,WOOL,2061,TIMES SQUARE,1,298
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,412,MTL,2061,TIMES SQUARE,2,312
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,423,BOTTOMS,2061,TIMES SQUARE,17,237
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,431,NYLON,2061,TIMES SQUARE,1,74
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,435,WOOL BLEND JACKETS,2061,TIMES SQUARE,1,198
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,453,FOOTWEAR,2061,TIMES SQUARE,6,465
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,454,BELTS,2061,TIMES SQUARE,10,199
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,456,MENS FRAGRANCE,2061,TIMES SQUARE,3,107
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,458,TIES,2061,TIMES SQUARE,13,471
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,460,SOCKS,2061,TIMES SQUARE,26,207
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,474,M WATCHES,2061,TIMES SQUARE,1,130
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,476,EXTRA SLIM,2061,TIMES SQUARE,5,216
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,477,SS TEES,2061,TIMES SQUARE,9,154
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,480,LS TEES,2061,TIMES SQUARE,1,50
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,504,POLOS,2061,TIMES SQUARE,7,229
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,505,TOPS,2061,TIMES SQUARE,6,127
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,532,FLEECE,2061,TIMES SQUARE,5,304
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,573,LS TEES,2061,TIMES SQUARE,9,298
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,584,V NECKS,2061,TIMES SQUARE,2,75
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,600,COLDWEAR,2061,TIMES SQUARE,1,30
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,603,LS PATTERN DRESS SHIRTS,2061,TIMES SQUARE,19,807
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,628,TANKS,2061,TIMES SQUARE,17,437
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,634,SS TEES,2061,TIMES SQUARE,9,255
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,637,CAMIS,2061,TIMES SQUARE,7,213
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,641,CAMIS,2061,TIMES SQUARE,16,185
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,643,111 SWEATSHIRTS,2061,TIMES SQUARE,7,223
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,644,111 BRALETTES,2061,TIMES SQUARE,4,85
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,647,SS TEES,2061,TIMES SQUARE,8,265
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,650,111 BODYSUITS,2061,TIMES SQUARE,6,92
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,663,FASHION SUITING,2061,TIMES SQUARE,2,131
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,666,LS TEES,2061,TIMES SQUARE,10,282
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,668,BODYSUITS,2061,TIMES SQUARE,9,278
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,673,CROPS,2061,TIMES SQUARE,2,33
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,674,CORE SUITING,2061,TIMES SQUARE,2,165
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,677,DRESSY SEPARATES,2061,TIMES SQUARE,5,386
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,695,CASUAL SEPARATES,2061,TIMES SQUARE,2,121
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,697,LEGGING,2061,TIMES SQUARE,24,995
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,700,BARELY BOOT,2061,TIMES SQUARE,4,296
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,702,WIDE LEG,2061,TIMES SQUARE,1,70
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,710,ANKLES,2061,TIMES SQUARE,5,333
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,715,FLARE,2061,TIMES SQUARE,2,110
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,716,ANKLES,2061,TIMES SQUARE,1,21
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,719,LEGGING,2061,TIMES SQUARE,21,"1,228"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,720,SKINNY,2061,TIMES SQUARE,2,120
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,724,BARELY BOOT,2061,TIMES SQUARE,14,741
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,739,LONG,2061,TIMES SQUARE,2,105
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,743,WIDE LEG,2061,TIMES SQUARE,2,120
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,745,ANKLES,2061,TIMES SQUARE,5,177
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,746,LEGGING,2061,TIMES SQUARE,1,25
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,747,SKINNY,2061,TIMES SQUARE,1,37
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,748,STRAIGHT,2061,TIMES SQUARE,2,81
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,765,PARTY/GOING OUT,2061,TIMES SQUARE,5,114
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,766,WEAR TO WORK,2061,TIMES SQUARE,13,515
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,773,DAY/OCCASION,2061,TIMES SQUARE,7,317
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,780,WEAR TO WORK,2061,TIMES SQUARE,7,312
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,782,DAY/OCCASION,2061,TIMES SQUARE,25,"1,716"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,785,DAY/CASUAL,2061,TIMES SQUARE,27,"1,256"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,787,SWEATER DRESSES,2061,TIMES SQUARE,8,443
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,790,EVENING OCCASION,2061,TIMES SQUARE,6,539
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,792,PARTY/GOING OUT,2061,TIMES SQUARE,22,"1,489"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,807,TANKS,2061,TIMES SQUARE,4,71
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,821,DAY/CASUAL,2061,TIMES SQUARE,2,73
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,826,PULLOVERS,2061,TIMES SQUARE,42,"1,269"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,837,TUNICS,2061,TIMES SQUARE,6,337
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,841,COVER-UPS,2061,TIMES SQUARE,26,"1,113"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,862,SS BLOUSES,2061,TIMES SQUARE,35,"1,025"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,863,BARE,2061,TIMES SQUARE,24,634
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,865,LS BLOUSES,2061,TIMES SQUARE,19,739
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,880,LEATHER/FAUX LEATHER,2061,TIMES SQUARE,9,885
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,881,COTTON/COTTON BLEND,2061,TIMES SQUARE,3,209
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,892,NYLON,2061,TIMES SQUARE,5,352
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,908,CROPS,2061,TIMES SQUARE,4,264
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,939,BLAZERS,2061,TIMES SQUARE,5,610
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,946,SS TEES,2061,TIMES SQUARE,6,105
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,959,CARDIGANS,2061,TIMES SQUARE,0,30
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,961,LS TEES,2061,TIMES SQUARE,36,666
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,970,LS SHIRTS,2061,TIMES SQUARE,38,"1,609"
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,972,LS SHIRTS,2061,TIMES SQUARE,17,754
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,975,SS BLOUSES,2061,TIMES SQUARE,1,15
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,978,LS BLOUSES,2061,TIMES SQUARE,12,452
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,989,COLOR,2061,TIMES SQUARE,0,1
20162,Fall 2016,2016,9/17/2016,9/15/2016,Thursday,991,WOMENS FRAGRANCE,2061,TIMES SQUARE,3,98
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,10,SUNGLASSES,2061,TIMES SQUARE,11,248
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,25,FASHION JEWELRY,2061,TIMES SQUARE,1,31
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,26,NECKLACES,2061,TIMES SQUARE,26,489
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,27,SUNGLASSES,2061,TIMES SQUARE,5,117
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,28,LS SOLID CASUAL SHIRTS,2061,TIMES SQUARE,5,213
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,30,LS SOLID DRESS SHIRTS,2061,TIMES SQUARE,42,"1,543"
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,31,HEELS,2061,TIMES SQUARE,6,241
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,41,BOOTS,2061,TIMES SQUARE,10,485
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,50,BRACELETS,2061,TIMES SQUARE,7,106
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,76,EARRINGS,2061,TIMES SQUARE,20,270
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,84,RINGS,2061,TIMES SQUARE,1,9
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,89,LARGE,2061,TIMES SQUARE,2,105
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,91,RELAXED,2061,TIMES SQUARE,3,129
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,92,FLATS,2061,TIMES SQUARE,12,365
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,95,MEDIUM,2061,TIMES SQUARE,4,123
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,99,SMALL,2061,TIMES SQUARE,9,165
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,102,BELTS,2061,TIMES SQUARE,10,191
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,103,SCARVES,2061,TIMES SQUARE,3,87
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,105,COLDWEAR,2061,TIMES SQUARE,4,77
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,116,FASHION ACCESSORIES,2061,TIMES SQUARE,9,72
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,117,SOCKS,2061,TIMES SQUARE,5,43
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,119,TIGHTS,2061,TIMES SQUARE,2,22
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,169,SS PATTERN SHIRTS,2061,TIMES SQUARE,1,20
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,170,SS SOLID SHIRTS,2061,TIMES SQUARE,1,20
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,176,LS PATTERN CASUAL SHIRTS,2061,TIMES SQUARE,7,281
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,177,CREW NECKS,2061,TIMES SQUARE,2,50
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,178,MOCK NECKS,2061,TIMES SQUARE,3,183
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,180,CARDIGANS,2061,TIMES SQUARE,3,135
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,275,CLASSIC,2061,TIMES SQUARE,3,158
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,281,SS TEES,2061,TIMES SQUARE,25,516
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,284,SLIM,2061,TIMES SQUARE,13,"1,059"
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,301,WOVEN,2061,TIMES SQUARE,0,-32
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,304,TREND,2061,TIMES SQUARE,7,373
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,307,SLIM,2061,TIMES SQUARE,3,157
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,308,CHINO,2061,TIMES SQUARE,4,221
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,325,WOOL BLEND PANTS,2061,TIMES SQUARE,6,519
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,327,COTTON BLEND PANTS,2061,TIMES SQUARE,7,364
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,332,SKINNY,2061,TIMES SQUARE,4,289
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,335,OTHER,2061,TIMES SQUARE,18,619
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,375,TANKS,2061,TIMES SQUARE,16,268
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,398,NOVELTY NECKS,2061,TIMES SQUARE,11,738
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,403,CLASSIC,2061,TIMES SQUARE,1,40
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,410,WOOL,2061,TIMES SQUARE,2,478
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,412,MTL,2061,TIMES SQUARE,4,870
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,423,BOTTOMS,2061,TIMES SQUARE,7,122
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,431,NYLON,2061,TIMES SQUARE,5,406
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,435,WOOL BLEND JACKETS,2061,TIMES SQUARE,3,595
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,437,COTTON BLEND JACKETS,2061,TIMES SQUARE,5,606
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,453,FOOTWEAR,2061,TIMES SQUARE,0,7
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,454,BELTS,2061,TIMES SQUARE,13,340
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,456,MENS FRAGRANCE,2061,TIMES SQUARE,6,146
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,458,TIES,2061,TIMES SQUARE,9,333
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,460,SOCKS,2061,TIMES SQUARE,28,245
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,476,EXTRA SLIM,2061,TIMES SQUARE,3,174
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,477,SS TEES,2061,TIMES SQUARE,17,298
20162,Fall 2016,2016,9/17/2016,9/16/2016,Friday,480,LS TEES,2061,TIMES SQUARE,0,35
